State,State Code,Age of Mother 9,Age of Mother 9 Code,Mother's Education,Mother's Education Code,Delivery Method,Delivery Method Code,Deaths,Births,Death Rate Raw,Death Rate Fx,Death Rate Clean
Kentucky,21,20-24 years,20-24,"Some college credit, but not a degree",4,Cesarean,2,41,5633,7.28,7.28,7.28
Kentucky,21,20-24 years,20-24,"Associate degree (AA, AS)",5,Vaginal,1,15,3477,4.31 (Unreliable),4.31,4.31
Kentucky,21,20-24 years,20-24,"Associate degree (AA, AS)",5,Cesarean,2,11,1414,7.78 (Unreliable),7.78,7.78
Kentucky,21,25-29 years,25-29,9th through 12th grade with no diploma,2,Vaginal,1,25,2936,8.51,8.51,8.51
Kentucky,21,25-29 years,25-29,9th through 12th grade with no diploma,2,Cesarean,2,19,1868,10.17 (Unreliable),10.17,10.17
Kentucky,21,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,103,15650,6.58,6.58,6.58
Kentucky,21,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,78,9184,8.49,8.49,8.49
Kentucky,21,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,65,13536,4.8,4.8,4.8
Kentucky,21,25-29 years,25-29,"Some college credit, but not a degree",4,Cesarean,2,57,7721,7.38,7.38,7.38
Kentucky,21,25-29 years,25-29,"Associate degree (AA, AS)",5,Vaginal,1,24,6525,3.68,3.68,3.68
Kentucky,21,25-29 years,25-29,"Associate degree (AA, AS)",5,Cesarean,2,28,3688,7.59,7.59,7.59
Kentucky,21,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,23,12112,1.9,1.9,1.9
Kentucky,21,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,26,5101,5.1,5.1,5.1
Kentucky,21,25-29 years,25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,11,4568,2.41 (Unreliable),2.41,2.41
Kentucky,21,30-34 years,30-34,9th through 12th grade with no diploma,2,Vaginal,1,10,1616,6.19 (Unreliable),6.19,6.19
Kentucky,21,30-34 years,30-34,High school graduate or GED completed,3,Vaginal,1,42,6642,6.32,6.32,6.32
Kentucky,21,30-34 years,30-34,High school graduate or GED completed,3,Cesarean,2,48,5050,9.5,9.5,9.5
Kentucky,21,30-34 years,30-34,"Some college credit, but not a degree",4,Vaginal,1,40,7432,5.38,5.38,5.38
Kentucky,21,30-34 years,30-34,"Some college credit, but not a degree",4,Cesarean,2,42,5474,7.67,7.67,7.67
Kentucky,21,30-34 years,30-34,"Associate degree (AA, AS)",5,Vaginal,1,11,4404,2.50 (Unreliable),2.5,2.5
Kentucky,21,30-34 years,30-34,"Associate degree (AA, AS)",5,Cesarean,2,22,3164,6.95,6.95,6.95
Kentucky,21,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,26,10618,2.45,2.45,2.45
Kentucky,21,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,31,5841,5.31,5.31,5.31
Kentucky,21,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,11,6884,1.60 (Unreliable),1.6,1.6
Kentucky,21,35-39 years,35-39,High school graduate or GED completed,3,Vaginal,1,28,2133,13.13,13.13,13.13
Kentucky,21,35-39 years,35-39,High school graduate or GED completed,3,Cesarean,2,18,1908,9.43 (Unreliable),9.43,9.43
Kentucky,21,35-39 years,35-39,"Some college credit, but not a degree",4,Vaginal,1,13,2575,5.05 (Unreliable),5.05,5.05
Kentucky,21,35-39 years,35-39,"Some college credit, but not a degree",4,Cesarean,2,18,2392,7.53 (Unreliable),7.53,7.53
Kentucky,21,35-39 years,35-39,"Associate degree (AA, AS)",5,Cesarean,2,19,1488,12.77 (Unreliable),12.77,12.77
Kentucky,21,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,17,3865,4.40 (Unreliable),4.4,4.4
Kentucky,21,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,12,2864,4.19 (Unreliable),4.19,4.19
Kentucky,21,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,15,2903,5.17 (Unreliable),5.17,5.17
Louisiana,22,15-19 years,15-19,9th through 12th grade with no diploma,2,Vaginal,1,51,6173,8.26,8.26,8.26
Louisiana,22,15-19 years,15-19,9th through 12th grade with no diploma,2,Cesarean,2,40,2024,19.76,19.76,19.76
Louisiana,22,15-19 years,15-19,High school graduate or GED completed,3,Vaginal,1,59,7105,8.3,8.3,8.3
Louisiana,22,15-19 years,15-19,High school graduate or GED completed,3,Cesarean,2,44,2440,18.03,18.03,18.03
Louisiana,22,15-19 years,15-19,"Some college credit, but not a degree",4,Vaginal,1,12,1342,8.94 (Unreliable),8.94,8.94
Louisiana,22,20-24 years,20-24,9th through 12th grade with no diploma,2,Vaginal,1,65,6330,10.27,10.27,10.27
Louisiana,22,20-24 years,20-24,9th through 12th grade with no diploma,2,Cesarean,2,44,3219,13.67,13.67,13.67
Louisiana,22,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,201,27393,7.34,7.34,7.34
Louisiana,22,20-24 years,20-24,High school graduate or GED completed,3,Cesarean,2,160,12830,12.47,12.47,12.47
Louisiana,22,20-24 years,20-24,"Some college credit, but not a degree",4,Vaginal,1,88,13004,6.77,6.77,6.77
Louisiana,22,20-24 years,20-24,"Some college credit, but not a degree",4,Cesarean,2,73,5762,12.67,12.67,12.67
Louisiana,22,20-24 years,20-24,"Associate degree (AA, AS)",5,Vaginal,1,20,2591,7.72,7.72,7.72
Louisiana,22,20-24 years,20-24,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,14,2917,4.80 (Unreliable),4.8,4.8
Louisiana,22,25-29 years,25-29,9th through 12th grade with no diploma,2,Vaginal,1,51,4270,11.94,11.94,11.94
Louisiana,22,25-29 years,25-29,9th through 12th grade with no diploma,2,Cesarean,2,48,2876,16.69,16.69,16.69
Louisiana,22,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,165,19929,8.28,8.28,8.28
Louisiana,22,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,129,12267,10.52,10.52,10.52
Louisiana,22,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,82,13215,6.21,6.21,6.21
Louisiana,22,25-29 years,25-29,"Some college credit, but not a degree",4,Cesarean,2,72,7798,9.23,9.23,9.23
Louisiana,22,25-29 years,25-29,"Associate degree (AA, AS)",5,Vaginal,1,18,5858,3.07 (Unreliable),3.07,3.07
Louisiana,22,25-29 years,25-29,"Associate degree (AA, AS)",5,Cesarean,2,21,3469,6.05,6.05,6.05
Louisiana,22,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,46,12549,3.67,3.67,3.67
Louisiana,22,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,29,5850,4.96,4.96,4.96
Louisiana,22,25-29 years,25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,12,3316,3.62 (Unreliable),3.62,3.62
Louisiana,22,30-34 years,30-34,9th through 12th grade with no diploma,2,Vaginal,1,29,2482,11.68,11.68,11.68
Louisiana,22,30-34 years,30-34,9th through 12th grade with no diploma,2,Cesarean,2,28,1960,14.29,14.29,14.29
Louisiana,22,30-34 years,30-34,High school graduate or GED completed,3,Vaginal,1,84,9759,8.61,8.61,8.61
Louisiana,22,30-34 years,30-34,High school graduate or GED completed,3,Cesarean,2,64,7734,8.28,8.28,8.28
Louisiana,22,30-34 years,30-34,"Some college credit, but not a degree",4,Vaginal,1,56,7857,7.13,7.13,7.13
Louisiana,22,30-34 years,30-34,"Some college credit, but not a degree",4,Cesarean,2,57,6013,9.48,9.48,9.48
Louisiana,22,30-34 years,30-34,"Associate degree (AA, AS)",5,Vaginal,1,19,4345,4.37 (Unreliable),4.37,4.37
Louisiana,22,30-34 years,30-34,"Associate degree (AA, AS)",5,Cesarean,2,31,3384,9.16,9.16,9.16
Louisiana,22,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,45,12330,3.65,3.65,3.65
Louisiana,22,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,44,7289,6.04,6.04,6.04
Louisiana,22,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,15,5580,2.69 (Unreliable),2.69,2.69
Louisiana,22,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,11,3124,3.52 (Unreliable),3.52,3.52
Louisiana,22,35-39 years,35-39,9th through 12th grade with no diploma,2,Vaginal,1,10,1066,9.38 (Unreliable),9.38,9.38
Louisiana,22,35-39 years,35-39,High school graduate or GED completed,3,Vaginal,1,22,3561,6.18,6.18,6.18
Louisiana,22,35-39 years,35-39,High school graduate or GED completed,3,Cesarean,2,33,3283,10.05,10.05,10.05
Louisiana,22,35-39 years,35-39,"Some college credit, but not a degree",4,Vaginal,1,29,2927,9.91,9.91,9.91
Louisiana,22,35-39 years,35-39,"Some college credit, but not a degree",4,Cesarean,2,26,2922,8.9,8.9,8.9
Louisiana,22,35-39 years,35-39,"Associate degree (AA, AS)",5,Cesarean,2,14,1707,8.20 (Unreliable),8.2,8.2
Louisiana,22,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,24,5068,4.74,4.74,4.74
Louisiana,22,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,18,3961,4.54 (Unreliable),4.54,4.54
Louisiana,22,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,12,2715,4.42 (Unreliable),4.42,4.42
Louisiana,22,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,13,2054,6.33 (Unreliable),6.33,6.33
Louisiana,22,40-44 years,40-44,"Some college credit, but not a degree",4,Cesarean,2,10,572,17.48 (Unreliable),17.48,17.48
Maine,23,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,30,4036,7.43,7.43,7.43
Maine,23,20-24 years,20-24,"Some college credit, but not a degree",4,Vaginal,1,10,2206,4.53 (Unreliable),4.53,4.53
Maine,23,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,20,3575,5.59,5.59,5.59
Maine,23,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,21,1649,12.73,12.73,12.73
Maine,23,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,10,3378,2.96 (Unreliable),2.96,2.96
Maine,23,30-34 years,30-34,High school graduate or GED completed,3,Vaginal,1,17,1972,8.62 (Unreliable),8.62,8.62
Maine,23,30-34 years,30-34,High school graduate or GED completed,3,Cesarean,2,13,1108,11.73 (Unreliable),11.73,11.73
Maine,23,30-34 years,30-34,"Some college credit, but not a degree",4,Cesarean,2,10,1255,7.97 (Unreliable),7.97,7.97
Maine,23,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,15,4810,3.12 (Unreliable),3.12,3.12
Maine,23,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,13,2017,6.45 (Unreliable),6.45,6.45
Maine,23,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,11,2275,4.84 (Unreliable),4.84,4.84
Maine,23,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,11,2115,5.20 (Unreliable),5.2,5.2
Maryland,24,15-19 years,15-19,9th through 12th grade with no diploma,2,Vaginal,1,33,3502,9.42,9.42,9.42
Maryland,24,15-19 years,15-19,9th through 12th grade with no diploma,2,Cesarean,2,12,869,13.81 (Unreliable),13.81,13.81
Maryland,24,15-19 years,15-19,High school graduate or GED completed,3,Vaginal,1,29,3563,8.14,8.14,8.14
Maryland,24,15-19 years,15-19,High school graduate or GED completed,3,Cesarean,2,17,904,18.81 (Unreliable),18.81,18.81
Maryland,24,20-24 years,20-24,9th through 12th grade with no diploma,2,Vaginal,1,19,2790,6.81 (Unreliable),6.81,6.81
Maryland,24,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,115,13899,8.27,8.27,8.27
Maryland,24,20-24 years,20-24,High school graduate or GED completed,3,Cesarean,2,47,5379,8.74,8.74,8.74
Maryland,24,20-24 years,20-24,"Some college credit, but not a degree",4,Vaginal,1,53,9361,5.66,5.66,5.66
Maryland,24,20-24 years,20-24,"Some college credit, but not a degree",4,Cesarean,2,35,3404,10.28,10.28,10.28
Maryland,24,25-29 years,25-29,9th through 12th grade with no diploma,2,Vaginal,1,17,2244,7.58 (Unreliable),7.58,7.58
Maryland,24,25-29 years,25-29,9th through 12th grade with no diploma,2,Cesarean,2,16,1118,14.31 (Unreliable),14.31,14.31
Maryland,24,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,116,12402,9.35,9.35,9.35
Maryland,24,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,50,6467,7.73,7.73,7.73
Maryland,24,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,58,13175,4.4,4.4,4.4
Maryland,24,25-29 years,25-29,"Some college credit, but not a degree",4,Cesarean,2,50,6602,7.57,7.57,7.57
Maryland,24,25-29 years,25-29,"Associate degree (AA, AS)",5,Vaginal,1,20,4563,4.38,4.38,4.38
Maryland,24,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,38,12682,3,3,3
Maryland,24,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,22,4782,4.6,4.6,4.6
Maryland,24,30-34 years,30-34,9th through 12th grade with no diploma,2,Vaginal,1,20,1527,13.1,13.1,13.1
Maryland,24,30-34 years,30-34,9th through 12th grade with no diploma,2,Cesarean,2,16,871,18.37 (Unreliable),18.37,18.37
Maryland,24,30-34 years,30-34,High school graduate or GED completed,3,Vaginal,1,75,7098,10.57,10.57,10.57
Maryland,24,30-34 years,30-34,High school graduate or GED completed,3,Cesarean,2,49,4851,10.1,10.1,10.1
Maryland,24,30-34 years,30-34,"Some college credit, but not a degree",4,Vaginal,1,60,9594,6.25,6.25,6.25
Maryland,24,30-34 years,30-34,"Some college credit, but not a degree",4,Cesarean,2,32,6399,5,5,5
Maryland,24,30-34 years,30-34,"Associate degree (AA, AS)",5,Vaginal,1,19,4340,4.38 (Unreliable),4.38,4.38
Maryland,24,30-34 years,30-34,"Associate degree (AA, AS)",5,Cesarean,2,13,2579,5.04 (Unreliable),5.04,5.04
Maryland,24,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,66,19064,3.46,3.46,3.46
Maryland,24,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,35,8973,3.9,3.9,3.9
Maryland,24,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,41,15410,2.66,2.66,2.66
Maryland,24,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,33,7372,4.48,4.48,4.48
Maryland,24,30-34 years,30-34,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,12,4149,2.89 (Unreliable),2.89,2.89
Maryland,24,35-39 years,35-39,High school graduate or GED completed,3,Vaginal,1,28,2515,11.13,11.13,11.13
Maryland,24,35-39 years,35-39,High school graduate or GED completed,3,Cesarean,2,21,2116,9.92,9.92,9.92
Maryland,24,35-39 years,35-39,"Some college credit, but not a degree",4,Vaginal,1,43,3968,10.84,10.84,10.84
Maryland,24,35-39 years,35-39,"Some college credit, but not a degree",4,Cesarean,2,25,3381,7.39,7.39,7.39
Maryland,24,35-39 years,35-39,"Associate degree (AA, AS)",5,Vaginal,1,13,1773,7.33 (Unreliable),7.33,7.33
Maryland,24,35-39 years,35-39,"Associate degree (AA, AS)",5,Cesarean,2,15,1457,10.30 (Unreliable),10.3,10.3
Maryland,24,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,25,8499,2.94,2.94,2.94
Maryland,24,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,28,5741,4.88,4.88,4.88
Maryland,24,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,19,8793,2.16 (Unreliable),2.16,2.16
Maryland,24,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,22,5770,3.81,3.81,3.81
Maryland,24,40-44 years,40-44,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,11,1476,7.45 (Unreliable),7.45,7.45
Massachusetts,25,15-19 years,15-19,9th through 12th grade with no diploma,2,Vaginal,1,15,1848,8.12 (Unreliable),8.12,8.12
Massachusetts,25,15-19 years,15-19,High school graduate or GED completed,3,Vaginal,1,10,1914,5.22 (Unreliable),5.22,5.22
Massachusetts,25,20-24 years,20-24,9th through 12th grade with no diploma,2,Vaginal,1,11,1939,5.67 (Unreliable),5.67,5.67
Massachusetts,25,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,39,8277,4.71,4.71,4.71
Massachusetts,25,20-24 years,20-24,High school graduate or GED completed,3,Cesarean,2,22,2560,8.59,8.59,8.59
Massachusetts,25,20-24 years,20-24,"Some college credit, but not a degree",4,Vaginal,1,30,6324,4.74,4.74,4.74
Massachusetts,25,20-24 years,20-24,"Some college credit, but not a degree",4,Cesarean,2,12,1938,6.19 (Unreliable),6.19,6.19
Massachusetts,25,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,45,7957,5.66,5.66,5.66
Massachusetts,25,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,22,3362,6.54,6.54,6.54
Massachusetts,25,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,44,10477,4.2,4.2,4.2
Massachusetts,25,25-29 years,25-29,"Some college credit, but not a degree",4,Cesarean,2,16,4434,3.61 (Unreliable),3.61,3.61
Massachusetts,25,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,25,10976,2.28,2.28,2.28
Massachusetts,25,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,17,3921,4.34 (Unreliable),4.34,4.34
Massachusetts,25,30-34 years,30-34,9th through 12th grade with no diploma,2,Vaginal,1,11,1101,9.99 (Unreliable),9.99,9.99
Massachusetts,25,30-34 years,30-34,High school graduate or GED completed,3,Vaginal,1,29,5402,5.37,5.37,5.37
Massachusetts,25,30-34 years,30-34,High school graduate or GED completed,3,Cesarean,2,11,3029,3.63 (Unreliable),3.63,3.63
Massachusetts,25,30-34 years,30-34,"Some college credit, but not a degree",4,Vaginal,1,27,9220,2.93,2.93,2.93
Massachusetts,25,30-34 years,30-34,"Some college credit, but not a degree",4,Cesarean,2,27,5054,5.34,5.34,5.34
Massachusetts,25,30-34 years,30-34,"Associate degree (AA, AS)",5,Vaginal,1,11,4291,2.56 (Unreliable),2.56,2.56
Massachusetts,25,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,37,26789,1.38,1.38,1.38
Massachusetts,25,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,52,11601,4.48,4.48,4.48
Massachusetts,25,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,32,21154,1.51,1.51,1.51
Massachusetts,25,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,17,8638,1.97 (Unreliable),1.97,1.97
Massachusetts,25,30-34 years,30-34,Unknown or Not Stated,Unk,Vaginal,1,14,1217,11.50 (Unreliable),11.5,11.5
Massachusetts,25,35-39 years,35-39,9th through 12th grade with no diploma,2,Cesarean,2,10,347,28.82 (Unreliable),28.82,28.82
Massachusetts,25,35-39 years,35-39,High school graduate or GED completed,3,Vaginal,1,10,2185,4.58 (Unreliable),4.58,4.58
Massachusetts,25,35-39 years,35-39,High school graduate or GED completed,3,Cesarean,2,10,1514,6.61 (Unreliable),6.61,6.61
Massachusetts,25,35-39 years,35-39,"Some college credit, but not a degree",4,Vaginal,1,13,3811,3.41 (Unreliable),3.41,3.41
Massachusetts,25,35-39 years,35-39,"Some college credit, but not a degree",4,Cesarean,2,17,2834,6.00 (Unreliable),6,6
Massachusetts,25,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,17,13299,1.28 (Unreliable),1.28,1.28
Massachusetts,25,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,30,7668,3.91,3.91,3.91
Massachusetts,25,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,13,12497,1.04 (Unreliable),1.04,1.04
Massachusetts,25,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,21,6723,3.12,3.12,3.12
Massachusetts,25,35-39 years,35-39,Unknown or Not Stated,Unk,Vaginal,1,10,699,14.31 (Unreliable),14.31,14.31
Michigan,26,15-19 years,15-19,9th through 12th grade with no diploma,2,Vaginal,1,91,8525,10.67,10.67,10.67
Michigan,26,15-19 years,15-19,9th through 12th grade with no diploma,2,Cesarean,2,29,2033,14.26,14.26,14.26
Michigan,26,15-19 years,15-19,High school graduate or GED completed,3,Vaginal,1,72,8161,8.82,8.82,8.82
Michigan,26,15-19 years,15-19,High school graduate or GED completed,3,Cesarean,2,31,2247,13.8,13.8,13.8
Michigan,26,15-19 years,15-19,"Some college credit, but not a degree",4,Vaginal,1,17,1577,10.78 (Unreliable),10.78,10.78
Michigan,26,20-24 years,20-24,9th through 12th grade with no diploma,2,Vaginal,1,90,10674,8.43,8.43,8.43
Michigan,26,20-24 years,20-24,9th through 12th grade with no diploma,2,Cesarean,2,60,4092,14.66,14.66,14.66
Michigan,26,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,296,36017,8.22,8.22,8.22
Michigan,26,20-24 years,20-24,High school graduate or GED completed,3,Cesarean,2,136,13295,10.23,10.23,10.23
Michigan,26,20-24 years,20-24,"Some college credit, but not a degree",4,Vaginal,1,122,19977,6.11,6.11,6.11
Michigan,26,20-24 years,20-24,"Some college credit, but not a degree",4,Cesarean,2,72,7331,9.82,9.82,9.82
Michigan,26,20-24 years,20-24,"Associate degree (AA, AS)",5,Vaginal,1,18,3709,4.85 (Unreliable),4.85,4.85
Michigan,26,20-24 years,20-24,"Associate degree (AA, AS)",5,Cesarean,2,10,1270,7.87 (Unreliable),7.87,7.87
Michigan,26,20-24 years,20-24,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,15,3609,4.16 (Unreliable),4.16,4.16
Michigan,26,20-24 years,20-24,Unknown or Not Stated,Unk,Vaginal,1,20,534,37.45,37.45,37.45
Michigan,26,20-24 years,20-24,Unknown or Not Stated,Unk,Cesarean,2,10,188,53.19 (Unreliable),53.19,53.19
Michigan,26,25-29 years,25-29,9th through 12th grade with no diploma,2,Vaginal,1,73,6965,10.48,10.48,10.48
Michigan,26,25-29 years,25-29,9th through 12th grade with no diploma,2,Cesarean,2,40,3497,11.44,11.44,11.44
Michigan,26,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,250,32043,7.8,7.8,7.8
Michigan,26,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,169,15607,10.83,10.83,10.83
Michigan,26,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,172,30457,5.65,5.65,5.65
Michigan,26,25-29 years,25-29,"Some college credit, but not a degree",4,Cesarean,2,94,14844,6.33,6.33,6.33
